date,bf_obs_gwei,total_gas_used,A_t_observed,D_star,tip_obs_gwei,bf_cf_gwei,bf_cf_median_gwei,bf_cf_p05_gwei,bf_cf_p95_gwei,bf_cf_sd_gwei,delta_mean_gwei,delta_p05_gwei,delta_p95_gwei,delta_sd_gwei,prob_cf_gt_obs,prob_delta_negative,bf_cf_gwei_capped,bf_cf_p05_gwei_capped,bf_cf_p95_gwei_capped,is_capped,A_t_counterfactual,window_limited,model_type
2024-01-09,20.520827430590415,107735811426,0.8096885243558943,-0.597297295984834,4.964099996201233,27.200785554951544,27.256203105347833,21.6888495858002,32.461250048038245,3.2582514000716225,6.679958124361099,1.1680221552097818,11.940422617447826,3.2582514000716225,0.9865,0.0135,27.200785554951544,21.6888495858002,32.461250048038245,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-10,37.86649002341206,108039914246,0.7575377313256532,-0.6818019673602347,6.454026182151783,37.04268778107876,37.17316539460667,33.01390184895379,40.73630865237231,2.3774665894026916,-0.8238022423332082,-4.852588174458268,2.8698186289602448,2.377466589402692,0.37775,0.62225,37.04268778107876,33.01390184895379,40.73630865237231,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-11,31.63456610966569,107494111854,0.7640518062688576,-0.7700964258871924,4.124912453088513,33.54022614380167,33.41261644225855,29.943922669416896,37.57510921876621,2.350570558397436,1.9056600341360361,-1.690643440248794,5.940543109100516,2.350570558397437,0.793,0.207,33.54022614380167,29.943922669416896,37.57510921876621,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-12,24.012378594403366,108005495587,0.7836503330310401,-1.0221953169154019,4.257617244474724,27.77908374042922,27.710086911358047,23.753409702299,32.23030172219533,2.6148666941964627,3.7667051460258554,-0.25896889210436763,8.217923127791963,2.6148666941964622,0.93275,0.06725,27.77908374042922,23.753409702299,32.23030172219533,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-13,16.69850872957498,108005730581,0.7683346497992519,0.45831292347616653,3.4325327703599884,19.444365948531456,19.318063935845547,15.691335639738398,23.71173961848296,2.458664624101932,2.7458572189565413,-1.0071730898365805,7.013230888907978,2.458664624101931,0.87475,0.12525,19.444365948531456,15.691335639738398,23.71173961848296,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-14,30.992242310155174,108134241314,0.6159838821185185,0.8109715134807867,4.331417593696162,23.969315366137966,23.798716969053558,18.954618161496818,29.531280124979137,3.1558016488125626,-7.0229269440172235,-12.037624148658356,-1.4609621851760364,3.1558016488125626,0.0125,0.9875,23.969315366137966,18.954618161496818,29.531280124979137,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-15,22.02336716977431,108163633646,0.7628651204370166,0.9800658354969809,3.7598457702350534,24.70942310652366,24.586907386271612,21.004554320621537,28.903200460163387,2.4095007383734997,2.686055936749339,-1.0188128491527741,6.879833290389076,2.4095007383734997,0.87725,0.12275,24.70942310652366,21.004554320621537,28.903200460163387,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-16,32.14754239848232,108180953706,0.7185103322187641,0.7827910784986822,5.68253368090207,31.057144106123204,31.1898347177504,27.156747722754172,34.736744258873905,2.299304134906569,-1.0903982923590982,-4.990794675728151,2.5892018603915856,2.2993041349065684,0.31325,0.68675,31.057144106123204,27.156747722754172,34.736744258873905,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-17,35.4568069971504,107968963473,0.7499502875731077,0.7008830167597448,5.712751199172031,35.58785596053482,35.61015978006678,31.745549076407116,39.347073824593224,2.290059635758785,0.13104896338439506,-3.7112579207432854,3.890266827442822,2.2900596357587846,0.5275,0.4725,35.58785596053482,31.745549076407116,39.347073824593224,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-18,33.61264378481455,107969323481,0.7422145848571814,0.7958594215886179,4.755638512646175,34.293449437211954,34.22097738319112,30.66346458774377,38.11689315472148,2.2766315732723963,0.6808056523974064,-2.9491791970707784,4.5042493699069315,2.276631573272397,0.61875,0.38125,34.293449437211954,30.66346458774377,38.11689315472148,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-19,28.830551982814537,108078043228,0.7543955491978664,0.78701825612096,5.00724172869756,29.24902330477256,29.211230126497036,25.39440415629275,33.03072384364343,2.306245013718125,0.41847132195806913,-3.436147826521786,4.2001718608288945,2.3062450137181254,0.576,0.424,29.24902330477256,25.39440415629275,33.03072384364343,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-20,15.97158477168908,108259517050,0.8053792360064509,0.78701825612096,3.396482593710614,20.695689237141963,20.712112916387937,16.112139516935226,25.567942438653244,2.8762892319328666,4.724104465452876,0.14055474524614492,9.596357666964163,2.8762892319328657,0.9565,0.0435,20.695689237141963,16.112139516935226,25.567942438653244,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-21,12.934572724810682,106895847127,0.7989746334272836,2.016791464881142,3.304237788394153,15.364206427587067,15.312691578731805,11.123406471126884,19.67732087875701,2.5938033001728953,2.4296337027764268,-1.8111662536837962,6.742748153946327,2.5938033001728957,0.83375,0.16625,15.364206427587067,11.123406471126884,19.67732087875701,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-22,17.89154121387627,107066175822,0.7989313374530082,0.4345341845371971,3.7674798995467174,21.313408347770917,21.26119336544764,17.106172668195274,25.751514350715805,2.6875158457256907,3.421867133894636,-0.7853685456809945,7.859973136839536,2.6875158457256907,0.90475,0.09525,21.313408347770917,17.106172668195274,25.751514350715805,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-23,15.053374222528092,107559721243,0.8002248796808525,0.0925351256594411,3.804741099827245,19.616590594030953,19.549355461432846,15.030552625628841,24.441253750391436,2.880201482922239,4.563216371502855,-0.022821596899250434,9.387879527863346,2.8802014829222395,0.9485,0.0515,19.616590594030953,15.030552625628841,24.441253750391436,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-24,12.150396842651952,107890753868,0.8156566206262157,0.8264191643505494,3.3631844403236024,18.021206564245485,17.98088850262375,12.864216886511722,23.107047690181336,3.137975696862251,5.870809721593497,0.7138200438597695,10.956650847529385,3.1379756968622514,0.97625,0.02375,18.021206564245485,12.864216886511722,23.107047690181336,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-25,24.070984936427244,107897157665,0.7875220132879199,0.9999020666303511,4.230404316766904,25.44484484176021,25.36738777998235,21.46200126090172,29.52414799730953,2.4189617983487732,1.373859905333058,-2.6089836755255282,5.453163060882285,2.418961798348773,0.72425,0.27575,25.44484484176021,21.46200126090172,29.52414799730953,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-26,19.173350134344744,107806677082,0.7781102497387076,0.9214827249167095,4.112643245117954,21.560686468416282,21.505717185663336,17.69043712328415,25.703670598111806,2.4482924694537562,2.38733633407146,-1.4829130110605964,6.530320463767061,2.4482924694537562,0.8435,0.1565,21.560686468416282,17.69043712328415,25.703670598111806,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-27,12.92713325939837,107624862310,0.7672961097648804,1.8422589318178901,2.441213618771834,14.409114232924829,14.30839391503537,10.445166925410529,18.577594575131076,2.472554531998241,1.4819809735264509,-2.4819663339878413,5.650461315732703,2.472554531998241,0.7315,0.2685,14.409114232924829,10.445166925410529,18.577594575131076,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-28,11.88077832885943,107888489936,0.7880655364876882,1.4477541625735468,2.4568888069060857,14.632994051701088,14.557564682268417,10.740689239150543,18.98933962192097,2.505165444048217,2.7522157228416875,-1.1400890897088864,7.108561293061537,2.505165444048217,0.86325,0.13675,14.632994051701088,10.740689239150543,18.98933962192097,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-29,13.745124953231471,107991132926,0.7852603611456593,1.1588053445388458,3.481839786354601,17.907987218231145,17.788773610216992,13.727164265470824,22.466097794113153,2.712871087854146,4.162862264999642,-0.017960687760646115,8.720972840881682,2.7128710878541455,0.94825,0.05175,17.907987218231145,13.727164265470824,22.466097794113153,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-30,26.369699674708578,107940522562,0.7530500319438216,0.6847530309860084,6.770546662660385,26.430390736507064,26.48168498880745,22.630162483650146,30.19210850385132,2.2566199673275027,0.06069106179846155,-3.739537191058429,3.82240882914274,2.2566199673275027,0.5185,0.4815,26.430390736507064,22.630162483650146,30.19210850385132,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-01-31,24.53481020622795,107737421516,0.7730165768099311,0.9060504027664085,5.210707080592518,26.937239265536544,26.84520394510513,23.185502010732154,30.984542912671895,2.4047180866717888,2.402429059308636,-1.3493081954957935,6.449732706443947,2.4047180866717888,0.84825,0.15175,26.937239265536544,23.185502010732154,30.984542912671895,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-01,27.430457651954363,107815064064,0.7562431897258479,1.2439487490061316,4.617663077987523,28.33012130021087,28.25690913865885,24.594702041887242,32.26441426540613,2.324049786063547,0.8996636482565655,-2.8357556100671215,4.833956613451768,2.3240497860635476,0.65825,0.34175,28.33012130021087,24.594702041887242,32.26441426540613,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-02,20.950976962913494,107869357288,0.7634788131569384,1.2517921460671155,4.539573294351359,23.487913808081643,23.371839578804618,19.841208601849885,27.57979266099178,2.3924616264267486,2.536936845168193,-1.10976836106361,6.628815698078286,2.3924616264267486,0.8635,0.1365,23.487913808081643,19.841208601849885,27.57979266099178,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-03,18.09970915021116,107882343219,0.7897086460837665,1.9538229121065722,4.904818079210986,19.913249960547425,19.8037075741085,15.89287700113548,24.256279121428065,2.5325568985299265,1.8135408103362434,-2.206832149075683,6.156569971216904,2.5325568985299265,0.77375,0.22625,19.913249960547425,15.89287700113548,24.256279121428065,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-04,15.769268734658564,107809884439,0.7876896884299909,1.548119822711816,2.732121424968726,19.201684694077894,19.11034562353274,15.200337878280113,23.590557332551015,2.604351305610678,3.4324159594193473,-0.5689308563784494,7.821288597892453,2.604351305610678,0.91125,0.08875,19.201684694077894,15.200337878280113,23.590557332551015,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-05,18.944457363988622,107912071842,0.7982770752635282,1.4079001534396807,3.1725963284514376,24.070784365349652,24.02027252061437,19.46856227266049,28.883927530808073,2.8947656823806165,5.126327001361048,0.5241049086718651,9.939470166819449,2.8947656823806156,0.9715,0.0285,24.070784365349652,19.46856227266049,28.883927530808073,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-06,35.523622060217754,107853818287,0.7597436349470835,0.8046803875323585,5.014789350906384,36.33389832206987,36.33706291725495,32.61537777624956,40.00188013391299,2.2678849964857513,0.8102762618521556,-2.9082442839681923,4.478258073695236,2.267884996485752,0.6525,0.3475,36.33389832206987,32.61537777624956,40.00188013391299,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-07,39.599934334333454,108032034472,0.7445820141585677,0.9515467345885984,5.564816431366148,41.60872575022655,41.43996595164907,38.08084285282718,45.66327536184682,2.340853079227683,2.0087914158932145,-1.5190914815062757,6.063341027513366,2.3408530792276836,0.8105,0.1895,41.60872575022655,38.08084285282718,45.66327536184682,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-08,55.57017970990714,107796228622,0.7422185620608864,0.6481923501968411,7.51382138440264,55.464786827914565,55.513352043429954,51.50145015096498,59.0789396378262,2.27500743585576,-0.10539288199253771,-4.06872955894216,3.508759927919067,2.27500743585576,0.487,0.513,55.464786827914565,51.50145015096498,59.0789396378262,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-09,66.71782489585365,107744163399,0.7002879195316563,0.4255164778840873,7.926677196997134,60.289569738051505,60.368817837908495,54.402366757552016,65.82467830590032,3.4240101700831604,-6.428255157802493,-12.315458138301638,-0.8931465899533341,3.4240101700831604,0.01525,0.98475,60.289569738051505,54.402366757552016,65.82467830590032,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-10,35.14609758152475,107920858560,0.7512394623555226,1.4578054752535379,5.644776843025295,37.76196683900903,37.60562435475418,34.100555425256985,41.86763586371646,2.416247545199437,2.615869257484458,-1.0455421562677678,6.721538282191709,2.4162475451994365,0.872,0.128,37.76196683900903,34.100555425256985,41.86763586371646,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-11,27.545567000747663,107973234501,0.7745022028059555,1.3815818492368388,4.624907007438593,31.33519130950795,31.25978371843883,27.259115224558393,35.815064073583784,2.6146226061279725,3.789624308760267,-0.2864517761892708,8.269497072836117,2.6146226061279725,0.936,0.064,31.33519130950795,27.259115224558393,35.815064073583784,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-12,39.91959285630401,108336399815,0.7743351671792895,0.7404796921203375,6.403111239041714,39.77408163377818,39.86410675628917,35.70591770038902,43.57543846760559,2.4260345957230145,-0.1455112225258312,-4.21367515591499,3.6558456113015874,2.4260345957230145,0.48875,0.51125,39.77408163377818,35.70591770038902,43.57543846760559,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-13,30.230181212219303,108034822123,0.7717050090360998,0.2913219175378805,5.9736457613284735,33.32320369946469,33.28495244501344,29.42020739830119,37.56516007907455,2.5040417998233657,3.09302248724534,-0.8099738139181148,7.334978866855246,2.5040417998233657,0.8965,0.1035,33.32320369946469,29.42020739830119,37.56516007907455,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-14,25.89487796745431,107963565178,0.7770623422604235,0.2821454852313593,4.5704633791750515,29.988962016914254,29.933929323795347,25.705473008678137,34.704484614340956,2.758562480661847,4.0940840494599335,-0.18940495877617541,8.809606646886644,2.758562480661847,0.94125,0.05875,29.988962016914254,25.705473008678137,34.704484614340956,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-15,34.558588172057846,107909845451,0.7671260383267204,0.02870245819907861,5.856446264052116,35.87615844712014,35.77587417722489,32.18006716102292,39.72665011657848,2.2914144029721286,1.317570275062432,-2.378521011034925,5.168061944520636,2.2914144029721286,0.7185,0.2815,35.87615844712014,32.18006716102292,39.72665011657848,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-16,26.869030500358598,107876645228,0.7693046089215578,0.4514080578835364,4.187245962541806,29.164530464743027,29.070156977620407,25.306661035034388,33.24473617499938,2.44304936344183,2.2954999643843954,-1.56236946532421,6.375705674640786,2.44304936344183,0.8365,0.1635,29.164530464743027,25.306661035034388,33.24473617499938,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-17,19.321391072983086,107808972332,0.8083854830208623,1.1867537808775064,3.3514468972485383,23.35848769249925,23.267798256540274,18.9517039540611,28.04837569430366,2.8366069496568627,4.037096619516119,-0.3696871189219875,8.726984621320575,2.8366069496568618,0.93275,0.06725,23.35848769249925,18.9517039540611,28.04837569430366,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-18,21.909203843735412,107612687137,0.8089817669224356,0.9653765409830726,3.8460837912773607,25.88237799137465,25.854305911857367,21.55179985749873,30.518696135298033,2.7945054494360444,3.9731741476392055,-0.3574039862366858,8.60949229156262,2.7945054494360444,0.93125,0.06875,25.88237799137465,21.55179985749873,30.518696135298033,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-19,33.09061872853906,107596176309,0.7822749595855534,0.288482373520904,4.927875172654304,35.49214734897486,35.40157962186128,31.5055119179527,39.69313602929602,2.504824599515574,2.401528620435811,-1.585106810586364,6.602517300756957,2.504824599515574,0.836,0.164,35.49214734897486,31.5055119179527,39.69313602929602,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-20,36.68740193476705,108103664047,0.8237910200421547,-0.6563439814299022,5.174974048462131,41.901778146432086,41.910615925626075,37.00090237599801,46.933398778532315,3.028269301519954,5.214376211664889,0.313500441230955,10.245996843765264,3.0282693015199533,0.96175,0.03825,41.901778146432086,37.00090237599801,46.933398778532315,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-21,39.41162255181083,107696619297,0.8353609844953209,-0.023636502248283803,4.311990215252646,44.681729695915,44.73285702970687,39.56378066623946,49.9472347086961,3.158032704075616,5.270107144104125,0.15215811442863159,10.535612156885268,3.158032704075616,0.9555,0.0445,44.681729695915,39.56378066623946,49.9472347086961,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-22,47.27244072675542,108040640154,0.8282983062054402,0.10960653407336203,4.736611842687677,51.10135320162512,51.11430103691646,46.355306075254234,55.73313975188901,2.8986503343313483,3.828912474869721,-0.9171346515011849,8.460699025133593,2.8986503343313483,0.905,0.095,51.10135320162512,46.355306075254234,55.73313975188901,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-23,40.536487831976466,108054519966,0.8184560057709792,0.5241370352537508,4.758697220958898,44.25633201911227,44.18216833229588,39.76364810008584,49.16191439442945,2.8601281364044766,3.7198441871356134,-0.772839731890627,8.625426562452992,2.860128136404476,0.91225,0.08775,44.25633201911227,39.76364810008584,49.16191439442945,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-24,27.60287469893575,108601405592,0.846446938542068,1.3067057612940798,3.460931092635616,33.85260339243666,33.91928018013225,28.161296198454902,39.33458393989825,3.4141242505591975,6.249728693500949,0.5584214995191547,11.7317092409625,3.4141242505591975,0.96725,0.03275,33.85260339243666,28.161296198454902,39.33458393989825,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-25,28.14362591751714,108425387700,0.8544161920721084,0.6251435531804298,3.4306050749287063,35.01418887895673,35.09129514875944,28.974692949232857,41.164666501490224,3.603922817133706,6.870562961439677,0.8310670317157139,13.021040583973086,3.603922817133706,0.97275,0.02725,35.01418887895673,28.974692949232857,41.164666501490224,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-26,39.48241696795551,108199123255,0.83217007237585,-0.12376502753143488,4.2114740535334905,45.14668011427202,45.132494801892605,40.00630355986098,50.4874666009075,3.191507765860698,5.664263146316564,0.5238865919054729,11.005049632951994,3.191507765860698,0.96825,0.03175,45.14668011427202,40.00630355986098,50.4874666009075,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-27,47.35804813665085,108378433181,0.8099528518593533,-0.38699585568472766,5.220765419840535,51.67688084180932,51.61072665946327,47.03866001736757,56.64798277801322,2.942611603612674,4.318832705158442,-0.3193881192832776,9.289934641362368,2.9426116036126735,0.9355,0.0645,51.67688084180932,47.03866001736757,56.64798277801322,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-28,59.051466844203965,108230695232,0.8194263451171443,-1.3651096744163398,6.250218500159236,63.39909121156373,63.38593872494161,58.761849810319625,68.16834531125748,2.88408766302145,4.347624367359771,-0.28961703388434057,9.116878467053517,2.8840876630214494,0.939,0.061,63.39909121156373,58.761849810319625,68.16834531125748,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-02-29,68.10490224672938,108219695232,0.8040202518169747,-0.982426196369556,5.2871257539960475,69.8471428224334,69.8309569017887,65.58228134287752,74.0611113988157,2.5826438809417653,1.7422405757040185,-2.5226209038518608,5.95620915208632,2.5826438809417662,0.7625,0.2375,69.8471428224334,65.58228134287752,74.0611113988157,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-01,53.22047206466297,108685731684,0.7814055575586822,0.11693194236577673,4.781122853851354,56.70317718599386,56.56286314062254,52.69050016145785,61.374179913974096,2.6559094760394313,3.4827051213309637,-0.5299719032051246,8.153707849311125,2.655909476039431,0.917,0.083,56.70317718599386,52.69050016145785,61.374179913974096,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-02,47.609462305400484,108495209709,0.8001745575904308,0.7849622677178836,4.7556984516563805,51.45303571339892,51.366070775964104,47.05557058907647,56.38470493021024,2.8175012087012323,3.8435734079984245,-0.5538917163240109,8.775242624809753,2.817501208701232,0.922,0.078,51.45303571339892,47.05557058907647,56.38470493021024,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-03,50.05554974032585,108718074450,0.8048547847995386,0.08050239560798438,4.820567111050241,55.919239867835316,55.92944904021586,50.71882630961361,61.19470632794668,3.107798152206507,5.8636901275094795,0.6632765692877631,11.13915658762083,3.107798152206507,0.98075,0.01925,55.919239867835316,50.71882630961361,61.19470632794668,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-04,78.25368867334815,108653858699,0.7377954463989436,-0.741278114996113,7.2134772648164605,76.80872740857129,77.02069496077593,72.47449549040383,80.42864344293676,2.4109619121424783,-1.4449612647769872,-5.7791931829443355,2.1749547695886084,2.4109619121424783,0.28575,0.71425,76.80872740857129,72.47449549040383,80.42864344293676,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-05,90.56254951749865,108593584113,0.7477571596769647,-2.2257939792099446,8.979433999869226,88.53146305231932,88.76270054506452,83.72609947513409,92.36256119859658,2.6375264173141013,-2.031086465179243,-6.836450042364564,1.8000116810979303,2.637526417314101,0.223,0.777,88.53146305231932,83.72609947513409,92.36256119859658,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-06,76.20564097664413,108438373463,0.7725691655872708,-1.565689038152224,7.360899590966465,78.66854939679943,78.55383901634639,74.84684418363817,82.97018248594367,2.484669959257014,2.462908420155309,-1.3587967930059726,6.764541509299536,2.484669959257014,0.849,0.151,78.66854939679943,74.84684418363817,82.97018248594367,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-07,67.77597930413481,108463146699,0.7775902896848459,-0.5295463332686156,6.782756791385854,70.26904543473412,70.18043069617485,66.33040124207413,74.65214101244483,2.531314389012212,2.493066130599404,-1.4455780620606777,6.876161708310018,2.531314389012212,0.8465,0.1535,70.26904543473412,66.33040124207413,74.65214101244483,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-08,59.95873099628269,107525961766,0.7786129789971019,-1.832878313609847,6.073535797357133,64.43946495039923,64.35897676570227,59.96378052367511,69.48595781409495,2.9325598861198676,4.480733954116608,0.0050495273924188976,9.527226817812258,2.932559886119869,0.95,0.05,64.43946495039923,59.96378052367511,69.48595781409495,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-09,53.88113698332852,108667500359,0.8075460372876384,-0.6060487812570912,4.926042262183531,58.213723108243435,58.203367165328885,53.67794861048992,63.073474421788646,2.878147029944987,4.332586124914823,-0.20318837283859306,9.192337438460127,2.878147029944987,0.942,0.058,58.213723108243435,53.67794861048992,63.073474421788646,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-10,57.09881335108998,108424806273,0.7999257785147941,0.06127933564973829,6.415811949207721,59.11134194179916,59.02115143437425,54.948579599236915,63.52108488184008,2.6257381428046944,2.012528590709156,-2.1502337518530648,6.422271530750103,2.6257381428046944,0.7825,0.2175,59.11134194179916,54.948579599236915,63.52108488184008,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-11,65.56896051680829,108427298106,0.7676330931999984,-0.9011896533716508,6.799878938910774,66.63512943486514,66.61150033049569,62.691958248726316,70.5620545017894,2.3834843339601,1.0661689180567773,-2.8770022680819736,4.99309398498112,2.3834843339601015,0.6915,0.3085,66.63512943486514,62.691958248726316,70.5620545017894,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
2024-03-12,58.5482667668303,108407847684,0.7695743372994506,-0.8001679699465051,6.3740840533950385,61.70651730559319,61.56305965242237,57.682494370185964,66.44027172827042,2.6867967217585367,3.158250538762938,-0.8657723966443366,7.892004961440109,2.6867967217585367,0.89125,0.10875,61.70651730559319,57.682494370185964,66.44027172827042,FALSE,0.7301763557357159,TRUE,natural_scale_gwei
