date,BF_obs_gwei,GAS,TIP_obs_gwei,ETHUSD_gwt,ETHUSD_close,ETHUSD_mean,ETHUSD_high,ETHUSD_low,ETHUSD_volatility,BF_cf_gwei,BF_cf_p05_gwei,BF_cf_p95_gwei,is_capped,TIP_cf_gwei,TIP_cf_p05_gwei,TIP_cf_p95_gwei,TF_obs_gwei,TF_cf_gwei,Delta_usd_base_only,Delta_usd_base_only_p05,Delta_usd_base_only_p95,Delta_usd_base_only_close,Delta_usd_base_only_mean,Delta_usd_base_only_high,Delta_usd_base_only_low,Delta_usd_base_plus_tip,Delta_usd_base_plus_tip_p05,Delta_usd_base_plus_tip_p95,Delta_usd_base_plus_tip_close,Delta_usd_base_plus_tip_mean,Delta_usd_base_plus_tip_high,Delta_usd_base_plus_tip_low,is_extrapolation_day,is_synthetic
2023-12-15,56.37726248682539,107844138701.0,8.554920597048778,2261.411688345557,2220.0689216392075,2261.3845588818604,2309.3577690024254,2220.0689216392075,0.6169060893784483,59.86155306534174,54.71606927521595,64.96161082412308,False,9.083641360019811,8.302844220956622,9.857545363906713,64.93218308387416,68.94519442536155,849748.7715778959,-405131.7934337531,2093550.836257051,834213.8004784699,849738.5774020327,867765.0060168162,834213.8004784699,978693.189019013,-466608.1789708417,2411234.9588986835,960800.8767084188,978681.4479364499,999443.2819016419,960800.8767084188,False,False
2023-12-16,51.17097561250472,107658432944.0,5.270546792239982,2242.385167076142,2224.222988226832,2242.402301683686,2254.58435143035,2223.3752716726526,0.6212233322499723,57.6856714243392,50.97041410232398,63.92767624774901,False,5.941552351592512,5.249889206343347,6.5844710785735465,56.4415224047447,63.62722377593171,1572723.6159610408,-48417.88974107759,3079616.4441551147,1559985.3549285429,1572735.633522667,1581279.6595930732,1559390.7987996608,1734712.1907334537,-53404.872115505896,3396813.1045038137,1720661.904670752,1734725.446088968,1744149.4962093204,1720006.1100006779,False,False
2023-12-17,39.25714777133591,107644874518.0,4.4140298055178055,2218.5296595181094,2204.1697846426373,2218.5208254111762,2240.860810408129,2204.1697846426373,0.6138734423072213,47.852593875726875,40.88461760753811,53.85704070875127,False,5.380492155699201,4.597020694372522,6.055625444571725,43.671177576853715,53.233086031426076,2052707.2515428462,388661.51842112176,3486649.295499851,2039420.6952141235,2052699.077734899,2073369.2765784718,2039420.6952141235,2283511.3599587018,432362.185024855,3878684.2441764153,2268730.8780908827,2283502.267096927,2306496.5999889784,2268730.8780908827,False,False
2023-12-18,58.47570617780943,107799727606.0,6.475507219894484,2169.340088547399,2217.535930455942,2169.3520531569843,2217.535930455942,2132.775268640133,0.4712801643823156,59.47942139992628,55.178073545162114,63.72368132136901,False,6.586657056166186,6.110332597525053,7.0566596873587075,64.95121339770391,66.06607845609247,234723.09118855122,-771165.4741140361,1227261.3994824684,239937.89224945032,234724.38576203075,239937.89224945032,230766.76935469202,260715.9550805346,-856563.119080893,1363166.385886247,266508.2349634506,260717.3930130338,266508.2349634506,256321.51642391348,False,False
2023-12-19,53.93996502207173,107521423941.0,5.1605092090804305,2212.2946312677473,2175.660610512927,2212.3082054264064,2249.2913335308813,2156.059551675508,0.4873839164439797,56.604364213678956,52.650334795025486,61.021179891037654,False,5.415415873542101,5.037128545777119,5.8379785868937635,59.10047423115216,62.01978008722106,633778.1549679535,-306763.1413726843,1684401.9877808362,623283.2408842256,633782.0436928587,644376.9700483803,617667.9296459213,694412.565907742,-336111.5848767246,1845550.9979105156,682913.5892378514,694416.8266722042,706025.3839228296,676761.0535993226,False,False
2023-12-20,54.37931118940642,107579988983.0,4.882222623572586,2208.208498100761,2192.3647426115663,2208.209914258783,2248.4510118022963,2178.3924904892615,0.4310691398726187,55.42290683288198,51.37792226797465,59.44579085354036,False,4.975917562861017,4.612755273327647,5.337095645997406,59.26153381297901,60.39882439574299,247915.58536720247,-713007.0885437003,1203588.0750725013,246136.8068144087,247915.7443592747,252433.61269548445,244568.14195926546,270173.6657500189,-777021.495168509,1311647.2762844115,268235.1868865219,270173.83901653986,275097.3255652448,266525.68591416656,False,False
2023-12-21,40.687972164016095,107751019186.0,4.508691925257437,2223.1757204770356,2238.316816880529,2223.158419407275,2268.4025168999096,2189.588922541942,0.40676154714421736,41.705565236956076,38.03646178211129,45.668160981809905,False,4.621452857472681,4.214874297766943,5.060553714253214,45.19666408927353,46.32701809442876,243763.86065246782,-635167.8528882215,1193001.4907592356,245424.03176707265,243761.96364742253,248722.82921236978,240081.17940680543,270775.67991352564,-705551.7038689522,1325199.6786296857,272619.8169448587,270773.57269865973,276284.1588155382,266684.9155338923,False,False
2023-12-22,32.93130552399383,107605180103.0,4.6446180729154785,2295.7745199502,2323.9663227948445,2295.8219243902317,2333.694740388019,2240.903629431555,0.3596185638272173,35.328112072673186,31.611529780669002,39.47606800436671,False,4.982662703583623,4.458477433420463,5.56768873821695,37.575923596909306,40.31077477625681,592100.452297676,-326033.74476955796,1616799.9987086388,599371.366348836,592112.6783199355,601880.4108595244,577948.7667502771,675610.0617092889,-372017.41287022515,1844832.8196006163,683906.4625509444,675624.0120848055,686769.3816892755,659462.4281297728,False,False
2023-12-23,21.803820148257998,107629555293.0,4.650382602423405,2293.40146547886,2309.1138252145015,2293.396900347135,2322.482875664803,2276.426614997811,0.3711395865187042,24.708543857770966,20.841404879624594,28.88029888992768,False,5.269910580168401,4.445115855994247,6.159674708252344,26.454202750681404,29.978454437939366,716995.5514984119,-237560.44819147326,1746742.3016631627,721907.7712748328,716994.1242824674,726087.3926123567,711688.6340373988,869918.4620723912,-288228.036154576,2119292.614192702,875878.3744656204,869916.7304556513,880949.4376798694,863479.6697167321,False,False
2023-12-24,21.128362885700398,107427708036.0,4.994280497566183,2293.0557736612727,2266.442141829906,2293.0538554363598,2318.1078726208566,2259.894312405573,0.39894585849295683,22.383370408042047,18.611395816809917,26.26455337481477,False,5.290936685602967,4.39932481580422,6.208363014528712,26.12264338326658,27.674307093645012,309155.69937128737,-620023.9445780026,1265237.486229218,305567.5808195528,309155.44075125235,312533.2880298496,304684.78555207816,382233.31018449576,-766583.9743910896,1564311.812832198,377797.03928878513,382232.99043237,386409.28654860397,376705.5706275628,False,False
2023-12-25,21.607641318735915,107288173904.0,3.574401971799639,2277.7941790967234,2276.5708415132012,2277.813338247064,2290.267965966001,2262.6539191961674,0.39865213050494397,23.42089087723247,19.804626846324478,27.37854250493177,False,3.874355247663905,3.2761418151122657,4.529042058365371,25.182043290535553,27.295246124896373,443122.61252178677,-440621.3583153977,1410295.013308861,442884.6241420722,443126.3397473766,445549.2659377448,440177.222818467,516425.3074611686,-513510.28815032396,1643590.3185219937,516147.95031735953,516429.6512557907,519253.38529115345,512992.68240402354,False,False
2023-12-26,18.359047196985596,107826286358.0,3.855067132997407,2237.086065771875,2228.9019154527805,2237.051406474375,2272.194162469824,2198.1805184966806,0.4060198986390226,22.318692405925763,18.035319744900765,26.977875630082483,False,4.686520853854022,3.7870902359835936,5.664864877993172,22.214114329983005,27.005213259779786,955132.4821097056,-78088.46210228943,2079005.203697261,951638.2277187649,955117.6841896096,970122.0187459232,938521.6093742521,1155692.9905027517,-94485.62370260805,2515558.6121671647,1151465.0060270026,1155675.0852876646,1173830.0581303723,1135594.1355835951,False,False
2023-12-27,27.29305144150094,107320132740.0,4.21502944654391,2289.044527800956,2380.168319606609,2289.224678004168,2380.168319606609,2219.988100673162,0.6190536160289584,30.113795518622332,26.071213284747355,34.529420473761164,False,4.650653853426908,4.026333659974723,5.332585269219556,31.508080888044848,34.76444937204924,692945.5768554992,-300157.44895925035,1777690.4874390815,720530.8106555117,693000.112398591,720530.8106555117,672040.6337010644,799961.3137201956,-346512.56204268377,2052229.87954249,831806.7004388389,800024.2715139291,831806.7004388389,775827.8949530894,False,False
2023-12-28,29.640731584586145,107586891315.0,5.347254549266404,2383.1963910105865,2352.0332344608973,2383.192597460715,2432.221801943825,2349.118079015657,0.6360192670239686,31.666067516189038,27.91646794861875,35.715238333658455,False,5.712629700117543,5.03619351673926,6.443109209797717,34.98798613385255,37.378697216306584,519297.53257660597,-442102.38790401234,1557507.7285656375,512507.09333098016,519296.70596361876,529980.1498494482,511871.8821349995,612979.9737663196,-521858.65161886014,1838485.6208731653,604964.5240298404,612978.9980304929,625589.7591877369,604214.7193074563,False,False
2023-12-29,23.582635437484264,107328229193.0,4.780489333169201,2336.300616957136,2292.495117248114,2336.215149231348,2373.8378650143495,2276.8502410206443,0.6146811920145976,26.32037686536272,22.427929210889296,30.39463651615817,False,5.335463086108857,4.546416224003155,6.161365468937156,28.363124770653464,31.655839951471577,686491.4229043331,-289543.75035554473,1708116.1375230902,673619.7489390845,686466.3093293664,697521.2529885591,669022.7063904478,825651.6509121828,-348237.8184434729,2054372.2206012418,810170.7308236999,825621.4465076706,838917.3627834164,804641.8113893716,False,False
2023-12-30,19.01746908777929,107328398745.0,3.2108585821230604,2297.459545228729,2292.8681148142873,2297.4552777319946,2316.049496328534,2276.5537525965074,0.6133392390114591,20.68748842373764,16.587461721272508,24.84561609682552,False,3.4928201771398806,2.8005826420725297,4.194867324584812,22.22832766990235,24.18030860087752,411797.8003771928,-599197.6660878756,1437119.9583883185,410974.830088476,411797.0354689392,415129.87252963503,408050.6356277767,481324.6388506769,-700364.5963279619,1679759.4458318236,480362.720461024,481323.74479736097,485219.28914732643,476944.8128339409,False,False
2023-12-31,13.816166460473813,107822421080.0,2.6821417176053663,2294.071686390874,2278.789078844603,2294.0953818114335,2311.349759396505,2278.7697435773966,0.5977045119168912,16.851690210737,12.79450625551317,21.105563234793877,False,3.2714299915021168,2.4838061326381733,4.097237232017064,16.498308178079178,20.123120202239118,750843.9736561574,-252710.06624557066,1803049.519580373,745842.0141071414,750851.7291085417,756499.0441012657,745835.6857221363,896605.8209035234,-301768.84192514623,2153076.739447047,890632.8275721213,896615.0819271122,903358.7139899711,890625.270653465,False,False
2024-01-01,11.947326729660181,107407637525.0,2.9216357245079863,2305.1163147484444,2345.6784042975182,2305.1398354944436,2345.6784042975182,2273.6733352290034,0.63204860188294,16.07918888091761,11.84999450330548,20.79235745621501,False,3.9320538994698326,2.897833804957412,5.084626520676532,14.868962454168168,20.01124278038744,1022995.7576613248,-24098.20342488677,2189915.4856596547,1040996.9514688093,1023006.1960167432,1040996.9514688093,1009041.5660872088,1273162.2609497516,-29991.25160342374,2725444.0989914243,1295565.52160464,1273175.2519324468,1295565.52160464,1255795.6688000027,False,False
2024-01-02,18.637759748438828,107478678978.0,3.7203789003728365,2380.4187716319666,2357.700516805161,2380.4368993852217,2422.2000274457873,2357.4652580693773,0.5945436099648123,22.27586801309645,18.14444148561813,26.781223473014794,False,4.446600367319152,3.621905109480643,5.34593749892714,22.358138648811664,26.722468380415602,930789.1349233261,-126212.6483572273,2083458.4910822827,921905.8640429201,930796.2232205499,947126.4027261231,921813.8733907824,1116588.732353757,-151406.603008764,2499348.3359266683,1105932.2261706195,1116597.2355823773,1136187.1660500758,1105821.8727921743,False,False
2024-01-03,33.79932939389156,107766428329.0,6.100559281147455,2291.8028518478395,2204.6259042141596,2291.680967674007,2378.487331953094,2197.0018336863554,0.5596384766719616,35.15470078025572,30.98723738638528,39.25642727236225,False,6.345195007321949,5.59299495062753,7.085529980496629,39.899888675039016,41.49989578757767,334748.8223232751,-694528.8186307489,1347790.8022104965,322015.44932368095,334731.0194901835,347410.2637755985,320901.85064374463,395168.8090951577,-819886.756391725,1591058.2822142981,380137.1450280779,395147.7929664004,410115.5584381944,378822.5490241063,False,False
2024-01-04,22.1386521049546,107488204769.0,4.2717678708887155,2247.4739438261026,2272.6962186276364,2247.6071909710877,2284.5641861729673,2209.5795899827062,0.6335895266482034,27.246443896916734,22.536594715243826,32.024828107160914,False,5.257342817577084,4.348552963722378,6.1793568610388725,26.410419975843315,32.50378671449382,1233924.7086388897,96133.75788512846,2388272.141842551,1247772.4278399008,1233997.8649684677,1254288.2668491744,1213119.671208436,1472016.8878949014,114683.26561010773,2849101.6518820697,1488536.5964152047,1472104.1601181102,1496309.7003925415,1447197.4104693332,False,False
2024-01-05,19.12187122209903,107245315367.0,3.533180706046019,2246.0011749565424,2268.0102687152034,2245.9920258954353,2269.788423546708,2221.8309143826314,0.6086773464745338,23.693065287976143,19.163377476406335,28.544410949658893,False,4.377808017335703,3.540849887330397,5.274199416018911,22.65505192814505,28.070873305311846,1101077.705110088,9997.740323814716,2269636.3947828845,1111867.4245089695,1101073.2198821548,1112739.14562071,1089228.4971304217,1304525.7075763103,11845.039827397595,2689000.9761382476,1317309.0618010408,1304520.3936051745,1318341.8523069469,1290487.1012616474,False,False
2024-01-06,17.235461941301338,106831408703.0,2.706054596560688,2243.6780569370276,2237.028568283151,2243.664450090055,2265.888393101623,2227.320260739787,0.6151009785611239,21.64890817031229,17.051524334761716,26.525816886591095,False,3.3989879507906346,2.6771754631001468,4.164687256886326,19.941516537862025,25.047896121102923,1057882.2627223588,-44088.977481317765,2226854.299575199,1054747.0642114312,1057875.8471664286,1068354.3180178953,1050169.6488735112,1223975.1222818699,-51011.16967885239,2576481.674446789,1220347.6817660271,1223967.699451248,1236091.3431625492,1215051.5890954235,False,False
2024-01-07,29.142170184294837,107394196834.0,2.907349831892469,2241.819534713496,2217.7438610549807,2241.830834803642,2250.1282776352996,2217.7438610549807,0.6161160441221226,28.57737852427087,23.948512773620084,32.75183564765381,False,2.851003755830163,2.3892079466333604,3.2674657811068637,32.04952001618731,31.428382280101033,-135978.34113215908,-1250416.6918511654,869057.3117329153,-134518.02279920166,-135979.0265430447,-136482.31081477887,-134518.02279920166,-149544.13272322775,-1375163.7074597762,955758.2544970636,-147938.12667267816,-149544.88651368878,-150098.38061652225,-147938.12667267816,False,False
2024-01-08,23.841915321847303,107128253991.0,3.720964129920114,2256.805110309557,2332.779717901709,2256.722750610848,2349.5373546194487,2183.151014920525,0.7041406347122846,27.030185361722264,22.95574860005632,31.41062329886595,False,4.218551605369402,3.5826617099844302,4.9021985446955005,27.562879451767415,31.248736967091666,770820.3672066487,-214246.39360975393,1829868.2950814948,796769.7833325855,770792.2369383716,802493.4178765147,745663.5308477218,891120.8924903513,-247683.43651612362,2115452.4940253217,921120.1865431888,891088.3719825398,927737.0982648629,862037.8746795485,False,False
2024-01-09,20.520827430590415,107735811426.0,4.964099996201233,2293.621457098871,2334.953072499059,2293.660810341463,2349.8468031715415,2256.33194048423,0.7028614932503154,27.200785554951544,21.6888495858002,32.461250048038245,False,6.580018272982502,5.246650921394263,7.852553303963808,25.48492742679165,33.780803827934044,1650652.1797945257,288624.31180730235,2950540.1462442754,1680397.3327462443,1650680.501170516,1691115.9144562802,1623816.0069409213,2049953.9383207315,358444.1058673798,3664291.8883854724,2086894.6058857897,2049989.1107919288,2100206.070928919,2016625.9489937795,False,False
2024-01-10,37.86649002341206,108039914246.0,6.454026182151783,2416.9350245742644,2596.8852415598294,2417.0631400088,2596.8852415598294,2357.0537543671658,0.8647176897754049,37.04268778107876,33.01390184895379,40.73630865237231,False,6.31361598734241,5.626943156769973,6.943162739511196,44.32051620556385,43.35630376842117,-215115.73354130154,-1267134.2842741366,749382.6889214825,-231131.93692872394,-215127.13626640497,-231131.93692872394,-209786.08949418698,-251780.40923767458,-1483106.7137744965,877108.6939396455,-270526.44039464154,-251793.75546180102,-270526.44039464154,-245542.37198589914,False,False
2024-01-11,31.63456610966569,107494111854.0,4.124912453088513,2610.3345215692907,2618.072912828553,2610.286087034506,2654.0219958010107,2578.5612200955948,0.8700739778563171,33.54022614380167,29.943922669416896,37.57510921876621,False,4.373396367137165,3.9044651058342734,4.89951515077972,35.759478562754204,37.913622510938836,534719.8035957403,-474387.0953510048,1666890.2047843435,536304.9916320278,534709.8819153147,543669.0618029741,528211.1307098649,604443.2943216395,-536243.6490465511,1884240.3065625804,606235.1791037808,604432.07892778,614559.4693279514,597085.9388349988,False,False
2024-01-12,24.012378594403366,108005495587.0,4.257617244474724,2605.5941423480804,2516.65547350229,2605.4878855798092,2687.637387036186,2494.7523929743093,0.9649964492997357,27.77908374042922,23.753409702299,32.23030172219533,False,4.925488972447112,4.211699660072525,5.7147311694904515,28.26999583887809,32.70457271287633,1060020.4618245764,-72878.63370359638,2312675.4899708084,1023838.0006761879,1059977.2339301226,1093397.693032772,1014927.2830938526,1247971.9127821368,-85800.6908163603,2722734.285615014,1205373.9659738305,1247921.0201814089,1287267.2363861417,1194883.2955896498,False,False
2024-01-13,16.69850872957498,108005730581.0,3.4325327703599884,2550.5719193984573,2582.053481267788,2550.5822845585367,2582.053481267788,2512.255654622939,0.9327505974450322,19.444365948531456,15.691335639738398,23.71173961848296,False,3.9969690945512895,3.2254990350560826,4.87416718467396,20.131041499934966,23.441335043082745,756418.8164338121,-277452.40040110314,1931979.482305672,765755.2501911096,756421.8904118716,765755.2501911096,745055.4263520701,911907.6937685527,-334485.30507630203,2329115.7171678934,923163.3177570988,911911.3996312071,923163.3177570988,898208.4538531736,False,False
2024-01-14,30.992242310155174,108134241314.0,4.331417593696162,2537.397279742959,2482.3107610585457,2537.363133592409,2568.8837791414394,2482.3107610585457,1.0137120390767187,23.969315366137966,18.954618161496818,29.531280124979137,False,3.349906510369624,2.649061844731332,4.12723626182387,35.323659903851336,27.31922187650759,-1926947.3924186977,-3302877.6533029433,-400858.11736167024,-1885113.6502673277,-1926921.4611873967,-1950858.834429245,-1885113.6502673277,-2196253.941913325,-3764481.6325882557,-456881.295185991,-2148573.5945066386,-2196224.386581826,-2223507.202162728,-2148573.5945066386,False,False
2024-01-15,22.02336716977431,108163633646.0,3.7598457702350534,2519.121532055386,2513.2515517026904,2519.1183519641836,2541.557485144649,2488.1108295983713,0.9712298162791411,24.70942310652366,21.004554320621537,28.903200460163387,False,4.218411255455781,3.585913276079237,4.9343760724084955,25.783212940009363,28.92783436197944,731889.3727156153,-277603.41356979497,1874598.6643094772,730183.9463661839,731888.4487923644,738407.770269615,722879.7226134161,856838.0756578909,-324996.0766565585,2194631.555036808,854841.4976422802,856836.9940017692,864469.298933915,846290.291329126,False,False
2024-01-16,32.14754239848232,108180953706.0,5.68253368090207,2545.1270483889416,2592.3363937487175,2545.190779894406,2603.8929818002803,2509.019230487308,0.975530429066679,31.057144106123204,27.156747722754172,34.736744258873905,False,5.489790330722328,4.800339997548197,6.140211801237144,37.83007607938439,36.54693443684553,-300224.0193599424,-1374136.8157368933,712896.0077323628,-305792.8491848564,-300231.53714917914,-307156.0680925818,-295964.7293462642,-353292.86924842437,-1617034.9707747435,838910.4795294675,-359846.06866063154,-353301.71591344307,-361450.25582843646,-348280.6893665428,False,False
2024-01-17,35.4568069971504,107968963473.0,5.712751199172031,2548.879993591435,2523.4593217578654,2548.8785515329537,2586.5202889126076,2516.265767165992,0.577937381486041,35.58785596053482,31.745549076407116,39.347073824593224,False,5.7338656250362865,5.114798508765734,6.3395455544945305,41.169558196322434,41.321721585571105,36064.665671201605,-1021337.9234339092,1070601.1621926052,35704.98297404832,36064.64526719783,36597.246518450775,35603.199782216725,41875.35421056864,-1185894.46253022,1243094.9254816212,41457.71993983884,41875.330519100295,42493.74373974519,41339.53758236217,False,False
2024-01-18,33.61264378481455,107969323481.0,4.755638512646175,2504.6440894587504,2466.2742837986953,2504.6466119730876,2541.1989444800843,2440.444332808831,0.5823184308426033,34.293449437211954,30.66346458774377,38.11689315472148,False,4.851961360705839,4.338377964500271,5.392916017838105,38.36828229746072,39.14541079791779,184106.683302041,-797530.9818948689,1218060.4102487855,181286.26754367145,184106.868722297,186793.68907060075,179387.60791909148,210154.763279085,-910368.5520904404,1390396.0061868147,206935.30488997075,210154.97493326996,213221.93635011793,204768.01602899795,False,False
2024-01-19,28.830551982814537,108078043228.0,5.00724172869756,2471.1040202888616,2490.2794064381474,2471.0805842054206,2490.8715135165326,2437.4675592527187,0.5300052247010961,29.24902330477256,25.39440415629275,33.03072384364343,False,5.079921123348778,4.410457359352521,5.736720505995343,33.8377937115121,34.32894442812134,111762.00935756502,-917699.1717014881,1121748.665158057,112629.26531630078,111760.94940065696,112656.04487567661,110240.71424323093,131172.64697809576,-1077083.6187864407,1316572.0847248535,132190.52649161575,131171.40292965644,132221.95707977738,129387.13588958613,False,False
2024-01-20,15.97158477168908,108259517050.0,3.396482593710614,2470.7397763340896,2469.9929116592157,2470.7190731615483,2482.942372706278,2456.2168769209507,0.4784022040108557,20.695689237141963,16.112139516935226,25.567942438653244,False,4.401100408232248,3.426372661134492,5.437223211801339,19.368067365399696,25.09678964537421,1263608.6350404539,37595.737157754455,2566844.256216105,1263226.666586545,1263598.0468320774,1269849.3999698504,1256181.199225463,1532324.908067094,45590.765120188145,3112703.7912359387,1531861.7110298232,1532312.0681932776,1539892.8205373974,1523317.969853178,False,False
2024-01-21,12.934572724810682,106895847127.0,3.304237788394153,2471.152734127423,2455.2695268345087,2471.1382283197995,2478.220182313705,2455.2695268345087,0.39372674008812264,15.364206427587067,11.123406471126884,19.67732087875701,False,3.92490672454467,2.8415612003220203,5.026725552149833,16.238810513204836,19.289113152131737,641802.235097708,-478430.3693266587,1781137.1446480074,637677.0841912779,641798.4676819483,643637.7768591502,637677.0841912779,805755.6368067474,-600649.1498830651,2236142.5619022944,800576.6838306357,805750.90697516,808060.0820704058,800576.6838306357,False,False
2024-01-22,17.89154121387627,107066175822.0,3.7674798995467174,2385.6328066260085,2313.673687496132,2385.507905824741,2456.775690981159,2313.673687496132,0.5416208076462224,21.313408347770917,17.106172668195274,25.751514350715805,False,4.48803356743694,3.60210229600664,5.422579952137687,21.659021113422988,25.801441915207857,874015.2932268026,-200599.29064610388,2007598.909350612,847651.9021668049,873969.5337913434,900079.6434310608,847651.9021668049,1058059.5300963777,-242840.1343128518,2430345.5272587547,1026144.7142197522,1058004.134948084,1089612.3351137477,1026144.7142197522,False,False
2024-01-23,15.053374222528092,107559721243.0,3.804741099827245,2256.515342558847,2236.4018716678397,2256.4789467625183,2344.829516505654,2182.6246845460805,0.4176485396925381,19.616590594030953,15.030552625628841,24.441253750391436,False,4.958094269648709,3.7989729400510583,6.177528127630891,18.85811532235534,24.57468486367966,1107538.9812374138,-5539.033462856018,2278533.753779688,1097666.9220319518,1107521.1175152282,1150885.192272236,1071272.0954977316,1387469.5150355096,-6939.024452112676,2854433.2758533047,1375102.2923641223,1387447.1362566336,1441771.4831124416,1342036.172081869,False,False
2024-01-24,12.150396842651952,107890753868.0,3.3631844403236024,2227.960811154484,2231.496120814411,2227.94303271051,2247.942237962061,2208.4998586091283,0.43348488229078175,18.021206564245485,12.864216886511722,23.107047690181336,False,4.9882026321948105,3.5607671609367264,6.395944450195551,15.513581282975554,23.009409196440295,1411203.9386659937,171585.4720497076,2633719.974563346,1413443.2253228843,1411192.677691369,1423860.2960264303,1398877.252871208,1801819.91525569,219079.68950254298,3362723.8213782483,1804679.0280910507,1801805.5372853712,1817979.505037011,1786081.248897417,False,False
2024-01-25,24.070984936427244,107897157665.0,4.230404316766904,2214.5626594964497,2218.9939368789564,2214.561759592368,2234.722123384253,2186.5088795996444,0.4378552636739624,25.44484484176021,21.46200126090172,29.52414799730953,False,4.4718561264665615,3.771883162253825,5.188781575267831,28.30138925319415,29.916700968226774,328276.9776532797,-623403.6472159012,1303006.1371818595,328933.85062096687,328276.8442554773,331265.32745129504,324118.4093523188,385970.684289189,-732964.9920148572,1532005.6069611826,386743.0007356292,385970.5274471179,389484.2277142587,381081.2599248631,False,False
2024-01-26,19.173350134344744,107806677082.0,4.112643245117954,2239.700676532985,2266.7063220394675,2239.7240960138543,2271.5829663120207,2203.359353706802,0.4837275763947239,21.560686468416282,17.69043712328415,25.703670598111806,False,4.62472186358311,3.794561525684298,5.513383238681159,23.2859933794627,26.18540833199939,576433.5487282198,-358056.297816684,1576776.4874762562,583384.0132425652,576439.5762186823,584639.1190669134,567080.3534992028,700077.3315739715,-434858.62001232227,1914991.725024343,708518.6560963524,700084.6519484508,710042.9794781042,688717.8956562193,False,False
2024-01-27,12.92713325939837,107624862310.0,2.441213618771834,2267.8871252646704,2265.1922823743466,2267.8978205285803,2275.3322694232825,2254.9895468422988,0.49131023290473685,14.409114232924829,10.445166925410529,18.577594575131076,False,2.721077070531587,1.9725087718206153,3.5082702383267925,15.368346878170204,17.130191303456414,361723.4566727637,-605800.923030191,1379170.4721140787,361293.6346262347,361725.16254594777,362910.9422625352,359666.3187324864,430032.81892187474,-720202.8893354938,1639618.7611177587,429521.8274921129,430034.846939247,431444.5542301009,427587.2024957084,False,False
2024-01-28,11.88077832885943,107888489936.0,2.4568888069060857,2275.0374735752084,2251.727316837105,2275.0622289276484,2297.4510895688927,2251.727316837105,0.4913226643518429,14.632994051701088,10.740689239150543,18.98933962192097,False,3.0260340107363266,2.221123771497802,3.9269056854892757,14.337667135765516,17.659028062437415,675532.3332863299,-279835.2747328019,1744798.9112033087,668610.7925409744,675539.683952501,682187.6620382572,668610.7925409744,815229.2270767613,-337703.88697670307,2105615.0796881947,806876.3444181829,815238.0978259556,823260.8463598546,806876.3444181829,False,False
2024-01-29,13.745124953231471,107991132926.0,3.481839786354601,2275.9604429569126,2314.230398593045,2276.005870852971,2314.3589061554644,2243.3591317636947,0.38368224446222543,17.907987218231145,13.727164265470824,22.466097794113153,False,4.536353259946739,3.4772900832818316,5.690988871315153,17.226964739586073,22.444340478177885,1023163.0520387598,-4414.441539516153,2143471.6357650934,1040367.3952562461,1023183.474249929,1040425.1661152178,1008507.06047083,1282345.113652468,-5532.683697308292,2686444.133121321,1303907.5668847098,1282370.7091063405,1303979.9719413293,1263976.5465551538,False,False
2024-01-30,26.369699674708578,107940522562.0,6.770546662660385,2330.8720128055306,2352.8900819998726,2330.946560653958,2380.102456716598,2304.0226446970973,0.270651624823302,26.430390736507064,22.630162483650146,30.19210850385132,False,6.786129383396,5.810402582100435,7.751968433128918,33.140246337368964,33.216520119903066,15269.600653739357,-940850.8904797633,961701.0252701251,15413.84157384004,15270.089018552537,15592.110518887854,15093.709774030542,19190.143739995332,-1182418.8618703668,1208622.3686089236,19371.419207028808,19190.757494812828,19595.459557357623,18969.092034668654,False,False
2024-01-31,24.53481020622795,107737421516.0,5.210707080592518,2318.850086308441,2284.097306439507,2318.8647170040435,2342.087145527796,2277.375668403446,0.3779419786026678,26.937239265536544,23.185502010732154,30.984542912671895,False,5.720935364599494,4.924140781156187,6.580502387705414,29.745517286820466,32.65817463013604,600191.4744623262,-337093.5229995051,1611316.9160893154,591196.3598948268,600195.2613473939,606205.957639734,589456.5881573239,727660.2398370929,-408685.50159445376,1953528.67127191,716754.7413386141,727664.8309814425,734952.0799540981,714645.4765895485,False,False
2024-02-01,27.430457651954363,107815064064.0,4.617663077987523,2278.423450558847,2298.0466097032077,2278.3734738499606,2302.6321907833412,2250.7566810384596,0.37016076443098767,28.33012130021087,24.594702041887242,32.26441426540613,False,4.769113107143914,4.140289927858183,5.431414830063722,32.048120729941886,33.099234407354786,221000.9090005975,-696598.7441449846,1187453.5641321153,222904.3023348363,220996.06139507884,223349.0912904437,218317.3072269167,258204.3618427717,-813864.6804929911,1387350.3558477613,260428.17378737137,258198.6981878344,260947.83883742333,255069.00060581177,False,False
2024-02-02,20.950976962913494,107869357288.0,4.539573294351359,2304.1387674313924,2306.285778306177,2304.1378523177177,2317.7856254282806,2286.9246217602317,0.3437530717718391,23.487913808081643,19.841208601849885,27.57979266099178,False,5.089266550764534,4.299113156205141,5.975878377853708,25.490550257264854,28.577180358846178,630545.4237981314,-275828.4514955003,1647565.4140091306,631132.9699568418,630545.173370185,634279.9922107593,625834.6394777735,767169.4662862866,-335593.84928328596,2004553.251252817,767884.3195799341,767169.1615966215,771713.2259391085,761437.9681952057,False,False
